TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Pressure,PF1_Gas_Flow,PF2_Pressure,PF2_Gas_Flow
2025-01-07 07:06:49+0000,0,0,0,400,4.993,2603,0.002,0,5.092,197.7
2025-01-07 07:06:50+0000,0,0,0,400,4.99,2618,0.002,0,5.092,197.2
2025-01-07 07:06:51+0000,0,0,0,400,4.993,2608,0.002,0,5.092,197.6
2025-01-07 07:06:52+0000,0,0,0,400,4.993,2603,0.002,0,5.092,197.2
2025-01-07 07:06:53+0000,0,0,0,400,4.993,2610,0.002,0,5.095,198.5
2025-01-07 07:06:54+0000,0,0,0,400,4.993,2613,0.002,0,5.095,198.4
2025-01-07 07:06:55+0000,0,0,0,400,4.993,2611,0.002,0,5.095,197.7
2025-01-07 07:06:56+0000,0,0,0,400,4.993,2591,0.002,0,5.095,197.9
2025-01-07 07:06:57+0000,0,0,0,400,4.993,2567,0.002,0,5.095,198.5
2025-01-07 07:06:58+0000,0,0,0,400,4.995,2558,0.002,0,5.095,197.6
2025-01-07 07:06:59+0000,0,0,0,400,4.993,2527,0.002,0,5.095,199.3
2025-01-07 07:07:00+0000,0,0,0,400,4.993,2541,0.002,0,5.095,198.4
2025-01-07 07:07:01+0000,0,0,0,400,4.993,2534,0.002,0,5.095,197.9
2025-01-07 07:07:02+0000,0,0,0,400,4.993,2538,0.002,0,5.095,199.6
2025-01-07 07:07:03+0000,0,0,0,400,4.993,2556,0.002,0,5.095,198.5
2025-01-07 07:07:04+0000,0,0,0,400,4.993,2544,0.002,0,5.095,199.7
2025-01-07 07:07:05+0000,0,0,0,400,4.993,2543,0.002,0,5.095,199.7
2025-01-07 07:07:06+0000,0,0,0,400,4.993,2534,0.002,0,5.095,196.7
2025-01-07 07:07:07+0000,0,0,0,400,4.993,2505,0.002,0,5.095,197.7
2025-01-07 07:07:08+0000,0,0,0,400,4.993,2503,0.002,0,5.095,196.7
2025-01-07 07:07:09+0000,0,0,0,400,4.993,2520,0.002,0,5.095,197.6
2025-01-07 07:07:11+0000,0,0,0,400,4.993,2531,0.002,0,5.095,198.4
2025-01-07 07:07:12+0000,0,0,0,400,4.993,2544,0.002,0,5.095,199.3
2025-01-07 07:07:13+0000,0,0,0,400,4.993,2548,0.002,0,5.095,198.8
2025-01-07 07:07:14+0000,0,0,0,400,4.993,2548,0.002,0,5.095,199.1
2025-01-07 07:07:15+0000,0,0,0,400,4.993,2536,0.002,0,5.095,199.6
2025-01-07 07:07:16+0000,0,0,0,400,4.993,2534,0.002,0,5.095,199.6
2025-01-07 07:07:17+0000,0,0,0,400,4.993,2520,0.002,0,5.095,198.1
2025-01-07 07:07:18+0000,0,0,0,400,4.993,2512,0.002,0,5.095,198.1
2025-01-07 07:07:19+0000,0,0,0,400,4.993,2531,0.002,0,5.095,197.3
2025-01-07 07:07:20+0000,0,0,0,400,4.993,2536,0.002,0,5.095,197.6
2025-01-07 07:07:21+0000,0,0,0,400,4.993,2546,0.002,0,5.095,197.6
2025-01-07 07:07:22+0000,0,0,0,400,4.993,2551,0.002,0,5.095,197.3
2025-01-07 07:07:23+0000,0,0,0,400,4.993,2563,0.002,0,5.095,198.5
2025-01-07 07:07:24+0000,0,0,0,400,4.993,2562,0.002,0,5.095,198.5
2025-01-07 07:07:25+0000,0,0,0,400,4.993,2555,0.002,0,5.095,198.4
2025-01-07 07:07:26+0000,0,0,0,400,4.993,2556,0.002,0,5.095,199.1
2025-01-07 07:07:27+0000,0,0,0,400,4.993,2539,0.002,0,5.095,198.8
2025-01-07 07:07:28+0000,0,0,0,400,4.993,2531,0.002,0,5.095,198.8
2025-01-07 07:07:29+0000,0,0,0,400,4.993,2529,0.002,0,5.095,197.7
2025-01-07 07:07:30+0000,0,0,0,400,4.993,2532,0.002,0,5.095,197.3
2025-01-07 07:07:31+0000,0,0,0,400,4.99,2520,0.002,0,5.092,197.3
2025-01-07 07:07:32+0000,0,0,0,400,4.993,2524,0.002,0,5.092,197.6
2025-01-07 07:07:33+0000,0,0,0,400,4.993,2529,0.002,0,5.095,198.4
2025-01-07 07:07:34+0000,0,0,0,400,4.993,2532,0.002,0,5.095,197.6
2025-01-07 07:07:35+0000,0,0,0,400,4.993,2524,0.002,0,5.095,197.9
2025-01-07 07:07:36+0000,0,0,0,400,4.993,2500,0.002,0,5.095,199.1
2025-01-07 07:07:37+0000,0,0,0,400,4.995,2495,0.002,0,5.095,197.9
2025-01-07 07:07:38+0000,0,0,0,400,4.995,2443,0.002,0,5.097,198.1
2025-01-07 07:07:39+0000,0,0,0,400,4.995,2400,0.002,0,5.097,198.1
2025-01-07 07:07:40+0000,0,0,0,400,4.995,2419,0.002,0,5.097,198.4
2025-01-07 07:07:41+0000,0,0,0,400,4.995,2435,0.002,0,5.097,198.1
2025-01-07 07:07:42+0000,0,0,0,400,4.995,2435,0.002,0,5.097,197.3
2025-01-07 07:07:43+0000,0,0,0,400,4.995,2436,0.002,0,5.097,198.5
2025-01-07 07:07:44+0000,0,0,0,400,4.995,2431,0.002,0,5.097,197.3
2025-01-07 07:07:45+0000,0,0,0,400,4.995,2433,0.002,0,5.097,197.6
2025-01-07 07:07:46+0000,0,0,0,400,4.995,2436,0.002,0,5.097,198.9
2025-01-07 07:07:47+0000,0,0,0,400,4.995,2429,0.002,0,5.095,197.3
2025-01-07 07:07:48+0000,0,0,0,400,4.993,2447,0.002,0,5.097,196.1
2025-01-07 07:07:49+0000,0,0,0,400,4.993,2462,0.002,0,5.095,197.7
2025-01-07 07:07:50+0000,0,0,0,400,4.993,2453,0.002,0,5.095,198.4
2025-01-07 07:07:51+0000,0,0,0,400,4.993,2462,0.002,0,5.095,199.1
2025-01-07 07:07:52+0000,0,0,0,400,4.993,2520,0.002,0,5.095,199.1
2025-01-07 07:07:53+0000,0,0,0,400,4.993,2560,0.002,0,5.095,197.2
2025-01-07 07:07:54+0000,0,0,0,400,4.993,2543,0.002,0,5.095,196.5
2025-01-07 07:07:55+0000,0,0,0,400,4.99,2517,0.002,0,5.095,197.9
2025-01-07 07:07:56+0000,0,0,0,400,4.99,2519,0.002,0,5.095,199.3
2025-01-07 07:07:57+0000,0,0,0,400,4.993,2510,0.002,0,5.095,198.1
2025-01-07 07:07:58+0000,0,0,0,400,4.995,2520,0.002,0,5.095,197.6
2025-01-07 07:07:59+0000,0,0,0,400,4.998,2544,0.002,0,5.097,197.6
2025-01-07 07:08:00+0000,0,0,0,400,4.999,2541,0.002,0,5.1,196.9
2025-01-07 07:08:01+0000,0,0,0,400,4.999,2538,0.002,0,5.1,197.3
2025-01-07 07:08:02+0000,0,0,0,400,4.999,2512,0.002,0,5.1,197.2
2025-01-07 07:08:03+0000,0,0,0,400,4.999,2514,0.002,0,5.1,196.5
2025-01-07 07:08:04+0000,0,0,0,400,4.999,2546,0.002,0,5.1,195.5
2025-01-07 07:08:05+0000,0,0,0,400,4.999,2536,0.002,0,5.1,194.1
2025-01-07 07:08:06+0000,0,0,0,400,4.999,2538,0.002,0,5.1,196
